6.555964045600167545e+00,9.407172205843400192e+00,7.731770899476530623e+00,3.714814152267056357e+00,8.076198196144600772e+00,8.352555803828974890e-01,5.181283837494896183e+00,8.500543092762763209e+00,6.004948017066253030e+00,4.068835899434516401e-01,4.444016803733705778e+00,3.498093374196629579e+00,4.790882654107111449e-01,1.369338402923658826e+00,2.526004571350664918e+00,5.529830259373293089e+00,1.290914218969422711e+00,3.189448546461928657e+00,2.171882545029814704e+00,1.126312439990777214e+01,5.624968025576773556e+00,5.424932479671440433e+00,8.410733132841560433e+00,1.040234751146373604e+01,6.994964002569968642e+00,6.008162748050549062e+00,1.222324838200496799e+01,5.386814000293092874e+00,1.363275641792906967e+01,1.139251420998877506e+01,1.285211009772481816e+01,4.434380929235394397e+00,8.773017943921860962e+00,4.771924893766233744e+00,1.233515263469564793e+01,7.192833752129365266e+00,8.775348233633238237e+00,1.296313903446707094e+01,4.363261890793426190e+00,4.616756352533679220e+00,4.928974494585141031e+00,1.251759056066133091e+01,3.170456426176802012e+00,9.516812600870579786e+00,6.865521787627912431e+00,9.467806780077214768e+00,5.084331304962958598e+00,1.007749924711825074e+01,9.278110472922282526e+00,9.167544701159625831e+00,5.311013883638135091e+00,1.088081039564952057e+01,3.857353311040716548e+00,1.012687389886396616e+01,9.341075087219479656e+00,1.747077515569980477e+00,1.049344260210000712e+01,5.443582949676089910e+00,7.575639967699795640e+00,1.083268764656882510e+01,2.680936197325469728e+00,4.086608478553540813e+00,1.079549636486228259e+01,2.998345525207093409e+00,4.907497771678049681e+00,5.811493357111267244e+00,9.158924272009638656e+00,9.669861593730709970e+00,2.251549609656401607e+00,7.869104021158300988e+00,4.980081221348315879e+00,5.805414046340075629e+00,3.040422266125478501e+00,7.729220726927331420e+00,5.418185622030328830e+00,6.652240693664814408e+00,8.505784549327534805e+00,5.548535567940538371e+00,1.803388842330780895e+00,1.565724920191672531e+00,6.248831090343597516e+00,4.702013291119982341e+00,4.974969739646710742e+00,9.368479611321841816e+00,9.013006057121986103e+00,6.765082613782927856e-01,9.269230298973759830e+00,6.166007225220501375e+00,4.550937656058247960e+00,9.203184465189179875e+00,7.349550334553199837e-01,1.017516390018771233e+01,6.897911313040160586e+00,3.408528054608982671e+00,1.133523025464416634e+00,3.818684183612761629e+00,6.996042996518742285e+00,5.340329781412615162e+00,5.678235592342203653e+00,5.826692690604556191e+00,2.390475263016031970e+00,5.149709771228338617e+00,8.325537976426296893e+00,9.130411288734510578e+00,7.342185193700565549e+00,3.295696776492293978e-01,1.169518075074933883e+00,5.578636312810049347e+00,8.629298345790635594e+00,5.140186583149595201e-01,4.261315492116575232e-01
4.185864748143662273e-01,7.780860867980976536e+00,8.162164601894300375e+00,6.218820790339908200e+00,4.550353222433130895e+00,6.602808162831837357e+00,2.283753258395413877e+00,4.152827360312548066e+00,2.974582157426011619e+00,3.758598396519497342e+00,5.822529988797455758e+00,9.966215386411926502e+00,6.410769547971574944e+00,6.821791580016854928e-01,1.770370880528834290e+00,7.789766238509520768e+00,1.028267613203066233e+01,9.586714327904926947e+00,2.499619144425978767e+00,6.176587050844055682e+00,1.247565585456619353e+01,5.789004836943668408e+00,1.054390018126982476e+01,1.186166959224116191e+01,1.292899653311167718e+01,9.571383602993012829e+00,9.858554608958904453e+00,1.253119664070435491e+01,1.431711826212170280e+01,8.496499432739225810e+00,5.427327039636336004e+00,7.005550806235612882e+00,9.875439665070903317e+00,1.075960225751498101e+01,1.183481572667904302e+01,9.940834113839809305e+00,8.892705128108499224e+00,1.201841780199313270e+01,1.163658969567158685e+01,1.117499032096320910e+01,1.083569602527574283e+01,4.082640857993383499e+00,6.980538098165038008e+00,9.283715575119494190e+00,3.003791055627107465e+00,3.984121633658363137e+00,1.144444005968955125e+01,7.641268304204100303e+00,5.569928468001943855e+00,7.081996995828831132e+00,2.694491085462345836e+00,4.328819860270550990e+00,5.677594065962392023e+00,1.060974693019397463e+01,1.106381459055396910e+01,9.292241898800272182e+00,5.003865118338580942e+00,8.342541572955301632e+00,6.750410669679423492e+00,3.964654773409040711e+00,5.632200355862577723e+00,2.597597883055436263e+00,4.295081304641630737e+00,9.192375585788115089e+00,7.329070160983181204e+00,8.985217670255883249e+00,1.583943728242850124e+00,3.859613528620465139e+00,5.157649181721887466e+00,8.674076312837366132e+00,1.619688595344616289e+00,8.157724778076348215e+00,6.710683930322956847e+00,1.894465609591604371e+00,3.494537672037243858e+00,1.260847734112877871e+00,2.622197518759431745e+00,1.081039900571246770e+00,9.818709174166043496e+00,4.364800643978072436e+00,6.735567802153835437e+00,4.158854780886882985e+00,1.625275221475240617e+00,1.012601336505954563e+01,6.029863770395878397e+00,6.522771066934407003e+00,7.986022613657816294e+00,6.357715879694300298e+00,1.091330659569851536e+00,4.766785022748059930e+00,7.215498420852704875e+00,1.059160117178744809e+00,4.433441271313925292e+00,3.794382413658688336e+00,3.643513562000032291e+00,7.718418640861991697e+00,8.276919397731864692e+00,9.337908694180894642e+00,7.706498669376854238e+00,9.358071598434809957e+00,7.068059064532945079e+00,6.228277676001135355e+00,9.700283252640595322e+00,2.434715705739871616e+00,5.225908750381557333e+00,5.970976492906992839e+00,7.225913429532521803e+00,4.064544881828496159e+00,6.269417657547365685e+00,2.917938851187860561e+00,5.772985310052159313e+00
8.271824638018776543e-01,2.226492637822783394e+00,1.841758003947349343e+00,4.893629004510047231e+00,6.559991826129144554e-01,7.901799152003829541e+00,9.497062621606774613e+00,2.711213985836397722e+00,2.885965606223659830e+00,8.273385172413822986e+00,2.873227831755464923e+00,3.049962973359964025e+00,2.479729109792344621e-01,1.006991640445509084e+01,8.301630366692673846e+00,1.190849770675840080e+00,5.041548830373685064e+00,4.889526511986480806e+00,8.150259664451422026e+00,9.490493128814048163e+00,1.214577846697321384e+01,1.016284783558962523e+01,1.390098595845328866e+01,1.165050839631188850e+01,1.381365647831164267e+01,7.146803172022538675e+00,1.067163021344388874e+01,1.296830787174798161e+01,4.958147229499982878e+00,4.337770128884987031e+00,7.363055988945865771e+00,6.377247333557154896e+00,1.126598956284401076e+01,5.778559134392224905e+00,8.549694614948226246e+00,1.277336659965459731e+01,4.814107674232218415e+00,1.129361934679398871e+01,6.781204564067126128e+00,1.088219768888421868e+01,5.330514600835423167e+00,6.151364894050309395e+00,2.451699261373959438e+00,9.895583117273448082e+00,5.969450307619786678e+00,3.300637988960893221e+00,9.255694733364645543e+00,7.292699098408197855e+00,7.387905922299649042e+00,5.240431298523105852e+00,9.930186425403114470e+00,5.059022351312499666e+00,4.691393444882972830e+00,3.310602003892585188e+00,9.351084652176608003e+00,4.234460871640986390e+00,4.166836222661684630e+00,1.450605411529660271e+00,1.083646444205344928e+01,6.053061084349393717e+00,4.706419203429391018e+00,1.685507091958579728e+00,5.376613447445418359e+00,8.227233173032839630e+00,2.721337319126125642e+00,3.993873191357239616e+00,2.622747923571921991e+00,7.229703042987277506e+00,5.420712032105164724e+00,5.536774805218865225e+00,2.451961568124906066e+00,2.159486183303549023e+00,8.859146354635013765e+00,1.004680555537998288e+01,8.089057245914278438e-01,3.832500203239255221e+00,8.291801201003154986e+00,5.156068694156089371e+00,7.871626041695026110e+00,2.855110950580142415e+00,4.008181916064718742e+00,1.000462411745104774e+01,9.398826610127077874e-01,5.702819904437026466e+00,4.209557223587625074e+00,5.624044582305492312e+00,4.758154418296275168e+00,3.150950847810499944e+00,4.264660256933157534e+00,9.231496956181974411e+00,6.647806268745086733e+00,1.652911799875427690e+00,6.199506086188498744e-01,6.728401068022589193e+00,9.846072813617585240e+00,5.594071159419009120e+00,4.341931161723812771e+00,5.582212103677548498e+00,4.593181832239516815e+00,9.174132128441399914e+00,1.670516708672217465e+00,9.988324448575625070e+00,1.002851168739965715e+01,1.001393464105474251e+00,1.369796843008434184e+00,8.124761895149998026e+00,9.779296226807339565e+00,3.484379643358343159e+00,8.526898543181227197e+00,1.729111661831906455e+00,7.532971169481968765e+00
2.815336434132455601e+00,3.002104447310760094e+00,4.008120425320536584e-01,3.216907312501697813e-01,8.048599712965572195e+00,4.465322936095526135e-02,4.297085623599208759e+00,4.825357578116949320e+00,2.386827690844630201e+00,1.903025246130180426e+00,9.458117488517103766e+00,4.982167263438648241e+00,9.073708032025113113e+00,6.820952484227626123e+00,9.397898457326217425e+00,7.831532976137563828e+00,9.005743445217175847e+00,8.738285516267058739e+00,4.659246020713601943e+00,6.726802626657265805e+00,3.426300552120497667e+00,5.135152778973754550e+00,5.751856233991894385e+00,9.680525537280635362e+00,6.591959885856550905e+00,6.083615288550243250e+00,1.430239604102938777e+01,7.440448749097924974e+00,8.731792244757119903e+00,5.131437627938484347e+00,1.052807039284231294e+01,8.094900994654263826e+00,1.228235881705815657e+01,1.306693721875555170e+01,8.073153090261593334e+00,9.832445264089729520e+00,1.104746819199805863e+01,9.539625860302461291e+00,7.176157966778973218e+00,5.812170078825305453e+00,6.682042979878837663e+00,9.480107063151745450e+00,1.161329668992469699e+01,7.821260211271634510e+00,3.619643276232944906e+00,4.656039801179797877e+00,1.114925344433766696e+01,2.182761400816383812e+00,8.598403533058313286e+00,5.752299810407644820e+00,9.636997442284201298e+00,5.660038961510320377e+00,4.266315221251037570e+00,7.940302202169918999e+00,9.199154126795281883e+00,1.321289812616991188e+00,8.547366496782917267e+00,5.105955677677130211e+00,1.063545588465862579e+01,5.111523876010031664e+00,1.013645019203518594e+01,8.852406669959684837e-01,8.592795139623424561e+00,9.816709728016979497e+00,2.470358430148734907e+00,2.242310243291305571e+00,5.043201729095946995e+00,1.766768561285904759e+00,7.655554233005054776e+00,2.287456591322931665e+00,2.308579618750588036e+00,2.399896030049154305e+00,8.079572691014593744e+00,4.279898060085211675e+00,9.221968642632214497e+00,6.089421037059155495e+00,8.965453617512565643e+00,2.651030645791996765e+00,1.277235898306254169e+00,5.754677401128042824e+00,6.853078733702043790e-01,9.400974122022686785e+00,2.245000721261839249e+00,3.225307077227761887e+00,1.310310270559246426e+00,7.316440887496082013e+00,7.617220541904552888e+00,5.425599464489107682e+00,1.018751653552866898e+01,3.135147903987003382e-01,9.028740732321795193e+00,4.906953025743020724e+00,2.233559590924111493e+00,2.966605639693762786e+00,3.659776241552448184e-01,5.612572579288990227e+00,9.419980165910047276e+00,6.529239033449960594e+00,7.404678984226962690e+00,9.963313497512331196e+00,9.869886374243399985e+00,9.096135134788505994e+00,5.494004610061424820e+00,6.537220968834079216e+00,2.599716016247878292e-01,4.102843636747850020e+00,7.205978255224895435e+00,3.096296637920655792e-01,1.075627971789926418e+00,7.204442800308904715e+00,6.860384425384502549e+00
4.349020857554798170e+00,1.339397963722417373e-01,9.915803059514567863e+00,1.984878278149215802e+00,7.029358024714459141e+00,6.582157581677283709e+00,1.813115120280568204e+00,4.582520318077762944e+00,3.381473052811980740e-01,5.774889492606676278e+00,5.920744490610308830e+00,4.889825345503076015e+00,1.896447293138371126e+00,3.749570103033557977e+00,5.906947498183307665e+00,3.899438769579780306e+00,6.443469169957185549e+00,1.067729092743165964e+01,4.878827043167120792e+00,5.017948355675653005e+00,1.114814694152646624e+01,9.062456343243750823e+00,1.196289015300118130e+01,5.816046040164769337e+00,8.412250309043768581e+00,1.143854279281826436e+01,4.301800851304529161e+00,7.459281638218355326e+00,9.968317437744824261e+00,7.345817627017119378e+00,1.327322755519588071e+01,1.151115757818844543e+01,6.083902472597895184e+00,8.158159894079913599e+00,9.748749915372114216e+00,1.061550592088979350e+01,4.087250645210499300e+00,7.969807914982462549e+00,4.523526547899770378e+00,4.599381238532083138e+00,3.548643477703943727e+00,9.781553160983419204e+00,4.366868247543700399e+00,5.064561178704573230e+00,9.475626002902069800e+00,8.887724111561764673e+00,4.944248637669925728e+00,9.853717346513775510e+00,1.113090724006833199e+01,5.685838321441381460e+00,1.035328819016042878e+01,6.901627510274726873e+00,8.756901738741026620e+00,6.486606161833787354e+00,9.941675334156292010e+00,9.354769862573654393e+00,3.794436398674705835e+00,1.062912328135734441e+00,4.659789937985386210e+00,9.075314523917118237e+00,9.256717871743193271e+00,2.770031673641053960e+00,4.179074779576134269e+00,7.735293591149577708e+00,7.656708088161073178e+00,3.839469978550931195e+00,2.653115767533426705e+00,8.885880918674729401e+00,1.470316124118531853e+00,6.094633013053084802e+00,6.014531276759766065e+00,1.842689697206352006e+00,3.552485234189071583e+00,2.856681151029272225e+00,1.311800708329452281e+00,3.430753791580058554e+00,5.309629289302826294e-01,2.208028397453235758e+00,6.679426351993140720e+00,9.847330081448916417e+00,7.134790344492954794e+00,4.311161216204862257e+00,1.998076566348123251e+00,5.674963900495238356e+00,3.554391747230244647e+00,1.178278451238722990e+00,1.426549583208660099e+00,4.286274656529926119e+00,2.800842665512166541e+00,6.826508879068598823e+00,8.220493660096474642e+00,9.796571980655693679e+00,5.827551349931046509e+00,7.170255821416786191e+00,3.752793413274632339e+00,5.499628910242615021e+00,6.140582946198400727e+00,8.253715955255213288e+00,8.573069980184238048e+00,7.434841921533755560e+00,8.503037278787330067e+00,1.004932623790416635e+01,7.984186317876471595e-01,4.836859337848133933e+00,6.580350084257156951e+00,2.879042373512089359e+00,7.340384971082531074e+00,3.121544747603733239e+00,9.146703424921646786e+00,2.055248078525264255e+00,8.709480459067831859e+00
4.317821660353066804e+00,4.771093895938173901e+00,6.437250679638269801e+00,3.491646205601198982e+00,9.731483700936378156e+00,9.550586231986006425e+00,5.154109230573768130e+00,4.253225700266949794e+00,4.297138373685398527e+00,3.598285889315334884e+00,9.862691588967098966e+00,3.840846155496666636e+00,1.716937462077807730e+00,2.210171218832434725e+00,2.726603259010724756e+00,6.024247243062891499e+00,1.213459703519326638e+00,7.434483044818682274e+00,6.766493204182691734e+00,8.739427478553443152e+00,1.240930223267939780e+01,1.099213549720887251e+01,8.573738572764469268e+00,3.898430253347259011e+00,6.983574895623929635e+00,1.303086746419340614e+01,1.314812376528754356e+01,5.671944702163093766e+00,6.427002341369859373e+00,1.251293633020131324e+01,6.270519080443699877e+00,9.777733137702293575e+00,4.324284529978422498e+00,5.719555396601451847e+00,9.045023283601572928e+00,3.321799775372377361e+00,3.566987003987271088e+00,3.597599885602446257e+00,1.183542179100854241e+01,5.924110816991524864e+00,2.489577519900890046e+00,5.798612977501795385e+00,4.414841514537334533e+00,6.164339459387721654e+00,9.520168939394716645e+00,7.941757273128836836e+00,7.708509215514503410e+00,5.341505575490963054e+00,2.695168191498275689e+00,7.679127823930357088e+00,4.759469851733523882e+00,2.972411489752366798e+00,8.062999520898031847e+00,2.917644678554172977e+00,5.998627034570764849e+00,4.169411290221717081e+00,7.660956142799996371e+00,2.376884041651138091e+00,1.059716082696395567e+01,6.524269681327355741e+00,5.600746864404916536e+00,7.500565569461101312e+00,1.292681151880125778e+00,2.215361264018580467e+00,6.641541238354616183e+00,7.465341635935885733e+00,8.325772012223122687e+00,5.913623487755611530e-01,5.741165333110756386e+00,7.570503293832162583e-01,9.932269562562645149e+00,6.124837462450155812e+00,5.893762594982412395e-01,6.807970066915004281e+00,5.639209253767326624e-01,4.791681163920383568e+00,3.594335099107413889e+00,1.797452829784843553e+00,5.743372191339908284e+00,5.948502410359687076e+00,9.122085672913206267e+00,5.496468790919779579e+00,8.280552538967356213e+00,9.350131220155798673e+00,7.983178089258404775e+00,5.991585245999764275e+00,8.911906156341789398e+00,8.018538050082680613e+00,8.415550493585456593e+00,7.111564839305523300e+00,1.402614546326744982e+00,1.077556913536000138e+00,9.662110321701335991e+00,6.619642520265780483e+00,6.937649211932080284e+00,4.796286066612402976e+00,6.929756582965101330e+00,1.006197331648125548e+01,1.807436156586527787e+00,4.836538877427091210e-01,4.030231091960265744e+00,6.270203203129885994e-01,8.577461721547891216e+00,2.086331805607699152e+00,7.890912163616391695e+00,9.291211287337148406e+00,5.669457719561308728e+00,5.712789754363669203e+00,7.885851399394071315e+00,2.927717804868312346e+00,1.921221378923100076e+00
8.202364769868778493e-01,2.153594698804971230e+00,5.525881355208614565e+00,2.849828971290521373e+00,2.956802076265780510e+00,6.636644820459745908e+00,5.606327121772176625e+00,5.768088338652456848e+00,5.059293881709598040e+00,1.041221129043068627e+00,4.084730998333052199e+00,6.590242536359640191e+00,6.192226456255219169e+00,1.986563575399356685e+00,8.164425309934706831e+00,3.295248115169845615e+00,1.024946079814747435e+01,1.090598102554539750e+01,9.492717057911937317e+00,7.661239793671251519e+00,7.895833879462387017e+00,5.389510539442291304e+00,1.292067617120795475e+01,1.335533964767793869e+01,1.261480148564234938e+01,6.861350897328467369e+00,1.029411666766412559e+01,1.027538208506212136e+01,4.567213051214173092e+00,7.111876603237423211e+00,6.187724172388382016e+00,9.749871220941420447e+00,9.439552076801282610e+00,5.652590468855814620e+00,8.049197508621091401e+00,6.292064355682621013e+00,2.803794469797543432e+00,4.573944481943768459e+00,8.287469797601758614e+00,3.281717385950699395e+00,1.180294890339089164e+01,2.695285506107269136e+00,1.082923913892070367e+01,1.114482812548158286e+01,9.740386261824800940e+00,1.114325760840485202e+01,1.014153265460067210e+01,3.601456934802305554e+00,2.674681005776100129e+00,4.872753423360080660e+00,9.582590716450091861e+00,6.022900242811971339e+00,7.229494071795441457e+00,9.166168841579958482e+00,5.309383734247087538e+00,2.980757374900020018e+00,6.677820612552753943e+00,7.535390450997177858e+00,6.911827075989552149e+00,1.735308047581943125e+00,4.305047592938142209e+00,3.129613881612986148e+00,3.148190798927639644e+00,4.801735480227280028e+00,2.637428035493137646e+00,5.599828069139104691e+00,8.669816362279240352e+00,8.518200234022099693e+00,7.244894894931943163e+00,7.401185778087491229e+00,8.498913072869989094e+00,3.625046071769384870e+00,5.353323882848568527e-01,5.490648688253443765e+00,4.456803785941996221e-01,4.608349170272140860e+00,5.946606934273177991e+00,2.563623406985479747e+00,7.762376743407671142e+00,2.582047837496511122e-01,4.306647277409878072e+00,7.025894528866927224e+00,4.722390983416287824e+00,5.856347350969304699e+00,1.013083805641200286e+01,2.216307052737473526e+00,1.002260422829048814e+01,5.281291001698445342e+00,3.159262910772336230e+00,5.649040037054209318e-01,6.392953653654855017e+00,2.595016254692686264e+00,6.363310995174849438e+00,2.314923372263896439e+00,4.435641163568069700e+00,4.268150558399966821e-01,8.255648729610941317e+00,6.536376161564597886e+00,3.986981141504069015e+00,9.830675355962407380e+00,7.002348875139782436e+00,1.389093675213217693e+00,8.302097992635404822e+00,2.729508887064759470e+00,6.763484968515901308e+00,9.606306444010765944e+00,3.270322127450356664e+00,8.013985696443043594e+00,5.242080889316913961e+00,8.087699818426436593e+00,5.416877722401843620e+00
9.047664688143708389e+00,2.062682277315911694e+00,5.650412654807722923e+00,9.213185760384128287e+00,1.861551646685427164e+00,6.063684537757843884e+00,2.990577251342558363e+00,5.525520976615576174e+00,5.592245518776840285e+00,9.976882506402793283e+00,8.508361429971844636e-01,7.391067113373207320e+00,3.344566290804952491e+00,4.129287078471434391e+00,5.223402738134300449e+00,6.109376989034467798e+00,6.866785368674513279e+00,5.594010698755768729e+00,1.100977922448102575e+01,2.472351188301540770e+00,2.826090721031787378e+00,1.056289076403739813e+01,1.140426612651187810e+01,1.271429714585226911e+01,4.807813933136905860e+00,6.193211129018310501e+00,1.024242740269819762e+01,1.086262364873416253e+01,8.118953799926558190e+00,8.394677631167876797e+00,2.840723451600281280e+00,9.522484002670633885e+00,3.027901772181442297e+00,7.394794510662432430e+00,7.743324356954387255e+00,3.161177352711042055e+00,1.149431760680202608e+01,7.518456429954847309e+00,1.171151473171621760e+01,4.961614218427744305e+00,1.070751061816365457e+01,9.302157520845511840e+00,1.032773189966778915e+01,7.700951270093911560e+00,2.452676393422648538e+00,2.132181978778067144e+00,1.690097296195414156e+00,6.659220480072450599e+00,7.017593054987091072e+00,8.627531836603392179e+00,1.008044101148080607e+01,6.956440046433790769e+00,1.479852593157506391e+00,1.756249671643649757e+00,7.069205531526328024e+00,5.462443350529193609e+00,1.342233580060826714e+00,5.640255415864486643e+00,6.897979632033555575e+00,5.024087064948500547e+00,9.996733515850612761e+00,3.498913940509173148e+00,1.676569175254110977e+00,7.979316343048743931e+00,3.232667665787383626e+00,5.942102290683499710e+00,4.952029079553375013e+00,5.157408800827059991e+00,6.280939789830752851e-01,9.617436990984696621e+00,1.076092296111161195e+00,4.906794085943867678e+00,8.147460392901574977e+00,2.939687060120084627e+00,9.074570839034889147e+00,4.788422441276013686e+00,1.047737631905742983e+00,5.554990139764232282e+00,6.478074970009635614e+00,7.373836051976111250e+00,3.614535262038620633e+00,1.291923360216920891e+00,4.463567672470451164e+00,5.029028890635298232e+00,6.983103837216630971e+00,3.237439179886663965e+00,2.407499255499628621e+00,2.542815676375660860e+00,5.110792122195208620e+00,1.564935436530090485e+00,5.710276060530054210e+00,1.747236984304419982e+00,1.340104983785495696e+00,4.857169558506738483e+00,3.523555911233183124e+00,3.854626807864274696e+00,7.141353861619683663e-01,3.953468693789992994e+00,4.578307321598751867e-01,7.671345149643544303e+00,8.633306091509813651e-01,7.015900922581343124e+00,5.320870356730866391e+00,5.426269045421639348e+00,2.052605682900717099e+00,5.056463055613363622e+00,3.839310866400538647e+00,3.254257441516883453e+00,2.009759200022616543e+00,2.219368091403907339e+00,1.355768417696540995e+00
6.602957906048995795e+00,3.680656762788349745e+00,3.986505070348629332e-01,6.074305107893719358e-01,7.044178171649457809e+00,1.438772330403721433e+00,3.243722899183303365e+00,9.831757355516439201e-02,5.207082248637865618e+00,7.403158379602349903e+00,2.691041404475773557e+00,2.421139006319748543e-01,4.470570673746515844e+00,5.083209932259613595e+00,8.692503293814585419e+00,8.900293997034305349e+00,1.028699395678476591e+01,1.026985815493294396e+01,1.409526796043990338e+00,7.207622126583084210e+00,2.731440175045101171e+00,3.058173434281201697e+00,1.222421402285851677e+01,4.208523483894462736e+00,4.895807848257621941e+00,1.241848721876064587e+01,9.720992090002789965e+00,7.222847006196456476e+00,9.202787797537261838e+00,1.170747288945427655e+01,3.735565637093935631e+00,4.067005439662135124e+00,8.748730282643791156e+00,2.752199008942851854e+00,4.485190941134789888e+00,3.013634323348861166e+00,2.600136541419117542e+00,1.789747653089986512e+00,1.084896478138097109e+01,1.712529441971942568e+00,1.458775789365790221e+00,4.972993444302907129e+00,3.043248677245669498e+00,2.483326222511155201e+00,5.571263528429614809e+00,3.376229061527485253e+00,3.228703580613156987e+00,1.061913024704303865e+01,7.344726744098699633e+00,4.209587292384809665e+00,5.502942499859035941e+00,2.733341394649432488e+00,1.042275680535050952e+01,7.410337525891795174e+00,9.503648558095758148e+00,1.050254617638826105e+01,9.051532801394019501e+00,8.417177255562087623e+00,1.013607175432597707e+01,3.653524866391828496e+00,3.643332536285716294e+00,9.699931324867357318e+00,6.803744308815622865e+00,4.875524535979398166e+00,2.509798364251978331e+00,6.015472812130050251e+00,8.007138528958693158e+00,9.859272659703545827e+00,6.639806710407500034e+00,6.914501583444502053e+00,7.910472948062086118e+00,8.947041912434588795e+00,8.341571311258677568e-01,5.092362663420788138e+00,7.133625781515158248e-01,2.020832737427877834e+00,3.599228863680990376e+00,4.163848635364135298e+00,3.933521162727800835e+00,8.900609247367647470e+00,9.108693288890055584e+00,9.100200919815251144e-01,7.449310197033734759e+00,5.935977027162279152e-01,5.788116942032499601e+00,5.869729147695551319e+00,2.119129070677647775e+00,9.706945375216612604e+00,9.912864025684738678e+00,1.848528787488731284e+00,7.932087760737790205e+00,9.490714369152366103e+00,2.947170491388345637e-01,8.047780764852941360e+00,1.282665570466909877e+00,5.588070268831862641e+00,5.091630631680275521e+00,9.797782493304854512e+00,3.646803573556899991e+00,8.808985122688707259e-01,5.193489574186834545e+00,5.095429821698986395e+00,8.969414032431622275e+00,6.953452785294416572e+00,5.627265430858776618e+00,1.486412142184453167e+00,6.897481790692294723e+00,7.704203054859080524e+00,1.191661876452169144e-01,9.990390036516712868e+00,5.397021019289889310e+00
8.999673364926474406e+00,8.892236746388910262e+00,9.435863414055731369e+00,4.494821996788004093e+00,1.808157938038144952e+00,6.309401268537308205e+00,5.611625977655556596e+00,6.707980479691159736e+00,7.553524524038507160e+00,2.292263528555288921e-01,4.921315645579205089e+00,7.372845683691942043e-01,7.211672208512323934e+00,3.229340967858464140e+00,9.001941285072549093e+00,8.458738571576530418e+00,5.799949359383338443e-01,2.406877130946327270e+00,1.053126002283862128e+01,7.014419657415147391e+00,2.300922007537646419e+00,2.763641898906887828e+00,8.876177895799177264e+00,6.024160823868116132e+00,4.516984750722802033e+00,6.913719637597985468e+00,8.831589743157513439e+00,8.424719710266852957e+00,3.102128870543099382e+00,4.180959923201942097e+00,8.554858297338959972e+00,1.136833804591029384e+01,9.009664536277847802e+00,3.750282674209541867e+00,2.136067771731520182e+00,9.941762071047286042e+00,7.209366280759619272e+00,3.117114494542854608e+00,9.871239868404753537e+00,7.348504730761226789e+00,5.085551635889264510e+00,5.726584114848027873e+00,8.902341546454834997e+00,6.783328455267137791e+00,9.642048085332767471e+00,1.174921635742794512e+00,2.366640282551546903e+00,8.247586818930702890e+00,6.363701807560267376e+00,3.136884988638268812e+00,9.274264088035522491e+00,1.045012771478747560e+01,6.126480655841806566e+00,5.245859544463167268e+00,5.561979300609630528e+00,1.015415027973971895e+01,3.699441385893407208e+00,5.244894686170490594e+00,4.395445290597838728e+00,8.450702137115870372e+00,5.133694724105378526e+00,8.592674764760761974e+00,6.377828191855408946e+00,3.925066096181242692e+00,1.001054186957595071e+00,1.912744470839857769e+00,1.209143161931409027e+00,8.777148260198726959e+00,1.308853941701830781e+00,8.200786402601348613e+00,6.940250074693064875e+00,6.176312192078069252e+00,8.555870465291436133e+00,9.395731994470086335e+00,1.619983869166244261e+00,6.674211047078868475e+00,4.421780349498652285e+00,3.074291727132260732e+00,6.824540203717561759e+00,3.633670208468721352e+00,4.116017851497725921e+00,7.486836373616172935e+00,4.248870620304185053e+00,7.959875603262546839e+00,7.877055031401416940e+00,4.011835468013664752e+00,3.998330420650251238e-01,4.782258615019004289e+00,5.293903433083213983e+00,4.014843735644165190e-01,4.459752306217798501e-01,9.196509227733084657e+00,2.531611282664005813e-01,7.265686733354739246e+00,9.747985139106935648e+00,7.939973613156109167e+00,8.148152862314763212e+00,2.756624980520808954e+00,6.726537041273012107e+00,7.298741662282949072e+00,4.418328067518761060e+00,6.776818900177110194e+00,1.144323340686236756e+00,8.425321621286594009e+00,4.402361162268472405e+00,2.841152200706669184e+00,1.724740561234363811e+00,9.427509655933853594e+00,1.632770512261181861e-01,2.891367107050811569e+00,2.996441797061605961e+00
